date,map,match_id,team_a,team_b,prior_maps_a,prior_maps_map_a,acs_overall_5_a,acs_map_5_a,acs_overall_10_a,acs_map_10_a,kast_overall_5_a,kast_map_5_a,kast_overall_10_a,kast_map_10_a,fk_fd_diff_overall_5_a,fk_fd_diff_map_5_a,fk_fd_diff_overall_10_a,fk_fd_diff_map_10_a,gun_rate_overall_5_a,gun_rate_map_5_a,gun_rate_overall_10_a,gun_rate_map_10_a,prior_maps_b,prior_maps_map_b,acs_overall_5_b,acs_map_5_b,acs_overall_10_b,acs_map_10_b,kast_overall_5_b,kast_map_5_b,kast_overall_10_b,kast_map_10_b,fk_fd_diff_overall_5_b,fk_fd_diff_map_5_b,fk_fd_diff_overall_10_b,fk_fd_diff_map_10_b,gun_rate_overall_5_b,gun_rate_map_5_b,gun_rate_overall_10_b,gun_rate_map_10_b,fk_fd_diff_overall_3_a,fk_fd_positive_rate_5_a,fk_fd_positive_rate_10_a,fk_fd_diff_overall_3_b,fk_fd_positive_rate_5_b,fk_fd_positive_rate_10_b,ranking_elo_sum_a,ranking_elo_sum_b,ranking_elo_trend_a,ranking_elo_trend_b,prior_maps_diff,prior_maps_map_diff,acs_overall_5_diff,acs_map_5_diff,acs_overall_10_diff,acs_map_10_diff,kast_overall_5_diff,kast_map_5_diff,kast_overall_10_diff,kast_map_10_diff,fk_fd_diff_overall_5_diff,fk_fd_diff_map_5_diff,fk_fd_diff_overall_10_diff,fk_fd_diff_map_10_diff,gun_rate_overall_5_diff,gun_rate_map_5_diff,gun_rate_overall_10_diff,gun_rate_map_10_diff,fk_fd_diff_overall_3_diff,fk_fd_positive_rate_5_diff,fk_fd_positive_rate_10_diff,ranking_elo_sum_diff,ranking_elo_trend_diff,target
2026-02-05,Haven,595652_g244632,VARREL,Gen.G,7,0,183.28,,181.457,,68.96,,66.4,,-1.4,,-0.571,,0.243,,0.245,,172,26,196.88,195.96,187.3,197.0,69.76,71.64,68.62,72.88,0.0,0.0,0.0,0.5,0.261,0.323,0.233,0.315,0.0,0.2,0.429,2.333,0.4,0.3,4846.332,5837.091,-15.086,-1.824,-165,-26,-13.6,,-5.843,,-0.8,,-2.22,,-1.4,,-0.571,,-0.018,,0.012,,-2.333,-0.2,0.129,-990.76,-13.262,0
2026-02-05,Abyss,595651_g244629,Team Secret,ZETA DIVISION,102,1,183.48,188.4,180.9,188.4,68.84,69.2,65.5,69.2,-2.8,-2.0,-2.7,-2.0,0.192,0.375,0.199,0.375,96,1,190.52,202.0,193.24,202.0,68.08,68.4,70.28,68.4,-1.8,-2.0,-0.3,-2.0,0.202,0.182,0.252,0.182,-0.333,0.2,0.3,-2.0,0.4,0.5,4599.512,4901.09,-10.555,-25.137,6,0,-7.04,-13.6,-12.34,-13.6,0.76,0.8,-4.78,0.8,-1.0,0.0,-2.4,0.0,-0.011,0.193,-0.054,0.193,1.667,-0.2,-0.2,-301.578,14.582,0
2026-02-06,Pearl,596421_g244848,ENVY,Evil Geniuses,11,2,198.36,216.5,198.74,216.5,72.64,76.6,71.58,76.6,0.6,0.0,0.0,0.0,0.318,0.365,0.281,0.365,138,16,185.68,191.92,186.6,201.46,71.2,67.36,69.46,70.7,0.8,1.0,-1.3,0.9,0.27,0.257,0.285,0.273,3.0,0.6,0.5,2.667,0.8,0.5,5708.43,4874.763,8.615,-8.103,-127,-14,12.68,24.58,12.14,15.04,1.44,9.24,2.12,5.9,-0.2,-1.0,1.3,-0.9,0.048,0.108,-0.004,0.093,0.333,-0.2,0.0,833.668,16.718,0
2026-02-06,Corrode,596421_g244849,ENVY,Evil Geniuses,12,2,188.08,194.9,195.5,194.9,69.0,68.7,70.22,68.7,-1.0,-2.5,-1.0,-2.5,0.3,0.236,0.289,0.236,139,5,186.36,196.48,184.18,196.48,71.2,68.64,68.58,68.64,1.4,-1.4,-1.1,-1.4,0.293,0.254,0.268,0.254,-0.333,0.4,0.4,4.0,0.8,0.5,5658.43,4915.725,68.45,5.391,-127,-3,1.72,-1.58,11.32,-1.58,-2.2,0.06,1.64,0.06,-2.4,-1.1,0.1,-1.1,0.007,-0.018,0.02,-0.018,-4.333,-0.4,-0.1,742.705,63.059,0
2026-02-06,Corrode,596422_g244851,Sentinels,LEVIATÁN,163,6,195.6,203.2,186.42,205.7,72.4,75.24,70.4,76.333,1.0,1.6,-1.3,3.5,0.332,0.317,0.28,0.328,146,1,187.08,192.8,180.06,192.8,71.72,68.0,67.66,68.0,1.4,1.0,-1.2,1.0,0.229,0.217,0.229,0.217,0.0,0.4,0.3,4.0,0.4,0.3,5994.114,5540.971,9.787,-1.165,17,5,8.52,10.4,6.36,12.9,0.68,7.24,2.74,8.333,-0.4,0.6,-0.1,2.5,0.103,0.1,0.051,0.111,-4.0,0.0,0.0,453.142,10.951,0
2026-02-06,Bind,596422_g244852,LEVIATÁN,Sentinels,147,14,184.52,191.16,179.64,195.96,69.8,70.44,67.26,71.32,1.6,3.2,-1.5,1.6,0.262,0.319,0.238,0.289,164,12,195.72,178.2,186.7,190.16,73.28,67.08,70.8,71.02,2.0,-2.6,-1.0,0.5,0.317,0.244,0.274,0.305,4.333,0.4,0.3,1.667,0.6,0.4,5570.971,6004.114,22.192,12.49,-17,2,-11.2,12.96,-7.06,5.8,-3.48,3.36,-3.54,0.3,-0.4,5.8,-0.5,1.1,-0.055,0.075,-0.036,-0.016,2.667,-0.2,-0.1,-433.142,9.702,1
2026-02-06,Pearl,595647_g244613,FULL SENSE,DetonatioN FocusMe,7,1,188.88,217.8,202.114,217.8,70.28,80.0,74.857,80.0,-0.4,-1.0,-0.857,-1.0,0.266,0.333,0.295,0.333,82,8,198.52,192.24,194.62,192.45,69.32,70.4,69.68,71.9,-1.0,-0.8,0.5,-1.875,0.266,0.264,0.239,0.234,0.667,0.2,0.286,-3.0,0.2,0.5,5517.056,4986.336,15.718,1.294,-75,-7,-9.64,25.56,7.494,25.35,0.96,9.6,5.177,8.1,0.6,-0.2,-1.357,0.875,0.0,0.069,0.056,0.099,3.667,0.0,-0.214,530.721,14.424,1
2026-02-06,Haven,594765_g244383,Natus Vincere,Team Heretics,132,11,188.48,194.92,196.56,191.84,67.84,71.28,71.5,69.78,-2.8,0.2,0.2,1.7,0.275,0.332,0.303,0.328,164,22,185.44,198.16,190.94,210.42,68.32,72.36,69.72,74.96,1.4,1.4,1.2,2.6,0.256,0.314,0.288,0.322,-2.667,0.4,0.5,2.0,0.6,0.6,5993.953,6104.308,-2.99,1.255,-32,-11,3.04,-3.24,5.62,-18.58,-0.48,-1.08,1.78,-5.18,-4.2,-1.2,-1.0,-0.9,0.019,0.018,0.015,0.006,-4.667,-0.2,-0.1,-110.355,-4.244,0
2026-02-06,Haven,595647_g244615,FULL SENSE,DetonatioN FocusMe,8,0,196.28,,205.05,,72.92,,75.625,,1.8,,0.25,,0.264,,0.29,,83,9,188.44,189.72,194.44,181.533,65.52,68.24,69.3,67.511,-4.4,-0.8,-0.2,-0.889,0.252,0.254,0.242,0.201,3.667,0.4,0.375,-4.333,0.0,0.5,5520.797,4953.517,6.632,-4.713,-75,-9,7.84,,10.61,,7.4,,6.325,,6.2,,0.45,,0.011,,0.048,,8.0,0.4,-0.125,567.28,11.345,0
2026-02-06,Pearl,595648_g244616,T1,Paper Rex,160,12,195.44,203.4,189.88,196.72,71.32,69.16,69.56,69.58,2.2,-1.6,0.7,-2.5,0.322,0.278,0.289,0.26,213,19,186.56,193.16,192.24,198.56,64.6,73.4,67.24,73.4,-2.2,0.2,-2.1,0.2,0.226,0.32,0.276,0.346,1.333,0.6,0.5,-3.333,0.0,0.1,5751.963,7465.509,11.301,-18.057,-53,-7,8.88,10.24,-2.36,-1.84,6.72,-4.24,2.32,-3.82,4.4,-1.8,2.8,-2.7,0.097,-0.041,0.013,-0.086,4.667,0.6,0.4,-1713.546,29.358,0
2026-02-06,Breeze,595648_g244617,T1,Paper Rex,161,3,194.76,193.6,188.54,193.6,71.04,68.333,69.62,68.333,1.2,-1.333,0.4,-1.333,0.293,0.306,0.288,0.306,214,1,184.88,216.6,192.22,216.6,65.12,75.6,67.54,75.6,-1.4,-1.0,-2.0,-1.0,0.234,0.348,0.278,0.348,0.333,0.4,0.5,-2.0,0.2,0.1,5748.008,7486.56,20.64,-32.984,-53,2,9.88,-23.0,-3.68,-23.0,5.92,-7.267,2.08,-7.267,2.6,-0.333,2.4,-0.333,0.059,-0.042,0.01,-0.042,2.333,0.2,0.4,-1738.553,53.624,1
2026-02-06,Bind,595648_g244618,T1,Paper Rex,162,21,196.32,206.32,194.12,203.98,71.72,75.52,71.08,73.48,0.2,4.0,1.3,1.5,0.29,0.306,0.296,0.285,215,28,189.64,202.92,188.66,205.98,67.36,70.96,66.78,74.68,-1.4,-1.8,-1.5,0.4,0.258,0.273,0.259,0.307,0.667,0.2,0.5,-0.667,0.2,0.1,5775.429,7465.351,16.134,-26.462,-53,-7,6.68,3.4,5.46,-2.0,4.36,4.56,4.3,-1.2,1.6,5.8,2.8,1.1,0.032,0.033,0.037,-0.022,1.333,-0.0,0.4,-1689.922,42.596,1
2026-02-06,Breeze,594765_g244384,Natus Vincere,Team Heretics,133,2,187.0,179.1,195.26,179.1,64.2,61.6,70.04,61.6,-5.6,1.0,-1.0,1.0,0.254,0.316,0.295,0.316,165,3,191.24,199.0,196.62,199.0,70.68,73.267,71.68,73.267,2.4,2.0,2.7,2.0,0.271,0.258,0.295,0.258,-4.667,0.2,0.5,7.667,0.6,0.7,5960.095,6154.308,-6.557,-11.107,-32,-1,-4.24,-19.9,-1.36,-19.9,-6.48,-11.667,-1.64,-11.667,-8.0,-1.0,-3.7,-1.0,-0.017,0.058,-0.001,0.058,-12.333,-0.4,-0.2,-194.213,4.55,0
2026-02-06,Split,595647_g244614,DetonatioN FocusMe,FULL SENSE,84,6,190.08,188.84,195.94,193.133,66.0,71.68,69.36,72.6,-2.8,0.2,-0.4,0.0,0.26,0.256,0.255,0.267,9,3,193.08,214.333,204.689,214.333,69.56,79.933,74.244,79.933,1.4,2.0,-0.111,2.0,0.229,0.29,0.275,0.29,-2.667,0.2,0.5,0.667,0.4,0.333,4939.681,5560.39,-5.918,-9.181,75,3,-3.0,-25.493,-8.749,-21.2,-3.56,-8.253,-4.884,-7.333,-4.2,-1.8,-0.289,-2.0,0.032,-0.033,-0.02,-0.023,-3.333,-0.2,0.167,-620.709,3.264,1
2026-02-06,Pearl,594766_g244387,GIANTX,Team Liquid,90,2,183.8,179.0,187.58,179.0,67.92,68.6,68.46,68.6,-1.0,-0.5,1.0,-0.5,0.215,0.14,0.218,0.14,152,3,194.92,204.2,194.54,204.2,72.52,73.4,71.76,73.4,2.2,1.667,1.2,1.667,0.255,0.301,0.268,0.301,-1.0,0.4,0.7,3.667,0.4,0.5,5295.446,5640.46,2.275,-9.802,-62,-1,-11.12,-25.2,-6.96,-25.2,-4.6,-4.8,-3.3,-4.8,-3.2,-2.167,-0.2,-2.167,-0.04,-0.161,-0.051,-0.161,-4.667,0.0,0.2,-345.014,12.077,1
2026-02-06,Bind,594766_g244388,Team Liquid,GIANTX,153,16,196.8,198.56,190.48,209.82,74.48,69.28,71.54,74.7,0.4,0.4,0.1,0.1,0.25,0.31,0.246,0.333,91,12,188.52,192.52,189.08,190.8,68.72,66.08,69.86,68.38,-0.2,2.0,1.5,1.1,0.2,0.231,0.226,0.236,1.667,0.4,0.4,0.0,0.4,0.7,5596.95,5349.411,11.937,-13.371,62,4,8.28,6.04,1.4,19.02,5.76,3.2,1.68,6.32,0.6,-1.6,-1.4,-1.0,0.05,0.078,0.019,0.097,1.667,-0.0,-0.3,247.539,25.308,1
2026-02-06,Breeze,594766_g244386,Team Liquid,GIANTX,154,3,202.92,200.8,194.38,200.8,76.36,73.067,73.0,73.067,0.4,2.333,0.7,2.333,0.31,0.309,0.259,0.309,92,5,187.24,182.76,191.34,182.76,68.44,67.2,69.56,67.2,1.2,-2.6,1.4,-2.6,0.21,0.249,0.24,0.249,0.333,0.4,0.4,1.333,0.4,0.6,5599.305,5340.669,19.736,-4.69,62,-2,15.68,18.04,3.04,18.04,7.92,5.867,3.44,5.867,-0.8,4.933,-0.7,4.933,0.1,0.061,0.019,0.061,-1.0,-0.0,-0.2,258.636,24.426,1
2026-02-07,Haven,595653_g244633,ZETA DIVISION,DRX,97,15,198.64,178.16,190.52,173.9,73.64,63.96,69.96,62.56,-0.2,-1.0,-0.2,-2.6,0.242,0.165,0.263,0.188,192,25,194.88,184.36,187.08,185.56,73.48,68.0,69.26,67.44,-0.8,0.8,0.0,0.1,0.265,0.27,0.229,0.276,4.333,0.6,0.5,-3.667,0.6,0.7,4947.849,5623.13,-5.352,4.17,-95,-10,3.76,-6.2,3.44,-11.66,0.16,-4.04,0.7,-4.88,0.6,-1.8,-0.2,-2.7,-0.022,-0.105,0.034,-0.088,8.0,-0.0,-0.2,-675.281,-9.522,0
2026-02-07,Bind,595653_g244634,ZETA DIVISION,DRX,98,5,190.64,189.24,185.8,189.24,71.96,62.48,68.24,62.48,-1.0,-1.2,-0.3,-1.2,0.246,0.265,0.24,0.265,193,28,201.52,181.92,191.92,184.96,73.64,69.8,70.82,70.3,-0.4,0.0,0.4,1.1,0.224,0.316,0.243,0.29,1.333,0.6,0.5,0.667,0.6,0.7,4902.511,5661.316,4.447,-9.898,-95,-23,-10.88,7.32,-6.12,4.28,-1.68,-7.32,-2.58,-7.82,-0.6,-1.2,-0.7,-2.3,0.022,-0.051,-0.003,-0.024,0.667,-0.0,-0.2,-758.806,14.345,1
2026-02-07,Split,595653_g244635,ZETA DIVISION,DRX,99,12,193.24,180.04,186.3,187.5,71.96,63.48,68.48,67.8,1.8,-0.8,0.3,1.3,0.253,0.23,0.215,0.257,194,19,192.68,207.64,194.24,201.24,71.04,74.92,71.5,72.88,-1.4,4.2,0.5,3.0,0.241,0.241,0.267,0.26,1.0,0.8,0.6,-0.333,0.4,0.7,4910.51,5622.232,10.569,-13.252,-95,-7,0.56,-27.6,-7.94,-13.74,0.92,-11.44,-3.02,-5.08,3.2,-5.0,-0.2,-1.7,0.011,-0.011,-0.052,-0.003,1.333,0.4,-0.1,-711.722,23.82,0
2026-02-07,Breeze,595654_g244636,Global Esports,Gen.G,79,3,205.88,209.2,208.04,209.2,75.2,75.733,76.22,75.733,4.6,2.333,2.2,2.333,0.306,0.286,0.271,0.286,173,8,204.44,205.36,189.22,205.5,71.4,72.24,68.94,73.225,-0.8,1.2,-0.3,1.25,0.279,0.318,0.243,0.334,3.0,1.0,0.7,0.333,0.4,0.3,5561.703,5824.178,16.36,4.196,-94,-5,1.44,3.84,18.82,3.7,3.8,3.493,7.28,2.508,5.4,1.133,2.5,1.083,0.027,-0.032,0.028,-0.048,2.667,0.6,0.4,-262.475,12.163,0
2026-02-07,Haven,596423_g244854,Evil Geniuses,100 Thieves,140,12,202.76,188.56,188.1,192.22,72.48,68.44,70.0,70.88,3.2,0.2,0.1,-1.4,0.322,0.203,0.279,0.256,117,15,197.24,178.2,203.42,190.2,75.84,70.36,75.26,71.58,-1.4,-3.2,0.3,-0.5,0.335,0.218,0.321,0.27,3.333,1.0,0.6,-5.333,0.2,0.4,4949.724,5876.074,18.996,8.557,23,-3,5.52,10.36,-15.32,2.02,-3.36,-1.92,-5.26,-0.7,4.6,3.4,-0.2,-0.9,-0.013,-0.014,-0.043,-0.014,8.667,0.8,0.2,-926.349,10.439,0
2026-02-07,Bind,596423_g244855,100 Thieves,Evil Geniuses,118,20,187.64,211.96,201.46,206.02,71.72,75.68,74.52,75.44,-4.0,2.4,-0.1,2.1,0.322,0.357,0.321,0.344,141,14,205.24,195.6,192.16,199.76,72.64,71.04,70.82,71.26,3.6,-2.0,1.2,0.3,0.339,0.251,0.29,0.272,-6.0,0.0,0.4,4.0,1.0,0.7,5846.074,4974.793,-13.708,28.161,-23,6,-17.6,16.36,9.3,6.26,-0.92,4.64,3.7,4.18,-7.6,4.4,-1.3,1.8,-0.017,0.106,0.031,0.071,-10.0,-1.0,-0.3,871.281,-41.869,1
2026-02-07,Bind,596424_g244857,LEVIATÁN,Cloud9,148,15,190.04,193.92,184.76,194.14,72.72,72.08,69.08,71.08,2.6,3.8,-0.4,2.0,0.326,0.342,0.271,0.3,119,8,190.84,216.84,190.66,197.725,69.88,79.12,70.82,72.9,-3.0,3.2,-1.3,0.625,0.236,0.259,0.278,0.246,2.667,0.6,0.4,-4.333,0.2,0.5,5610.971,5506.706,30.455,-44.335,29,7,-0.8,-22.92,-5.9,-3.585,2.84,-7.04,-1.74,-1.82,5.6,0.6,0.9,1.375,0.089,0.083,-0.008,0.055,7.0,0.4,-0.1,104.266,74.789,0
2026-02-07,Breeze,596424_g244858,Cloud9,LEVIATÁN,120,2,191.2,177.0,191.6,177.0,68.44,64.3,69.84,64.3,-1.0,-2.5,-1.1,-2.5,0.281,0.208,0.301,0.208,149,3,192.6,200.8,186.06,200.8,72.2,68.933,69.72,68.933,2.2,-3.0,-0.3,-3.0,0.337,0.227,0.276,0.227,0.0,0.4,0.5,-1.667,0.6,0.4,5536.706,5591.833,-55.707,44.393,-29,-1,-1.4,-23.8,5.54,-23.8,-3.76,-4.633,0.12,-4.633,-3.2,0.5,-0.8,0.5,-0.056,-0.019,0.024,-0.019,1.667,-0.2,0.1,-55.127,-100.1,1
2026-02-07,Pearl,596417_g244834,NRG,G2 Esports,144,12,186.96,205.56,200.98,200.58,70.12,78.16,75.64,77.68,0.8,0.4,1.8,1.3,0.346,0.319,0.382,0.343,152,7,198.8,207.44,191.34,204.943,73.88,76.64,70.44,75.686,0.2,3.0,-1.9,3.0,0.306,0.226,0.238,0.233,6.333,0.6,0.6,2.0,0.4,0.2,6404.662,6641.598,-12.403,-3.333,-8,5,-11.84,-1.88,9.64,-4.363,-3.76,1.52,5.2,1.994,0.6,-2.6,3.7,-1.7,0.04,0.094,0.145,0.111,4.333,0.2,0.4,-236.936,-9.069,0
2026-02-07,Split,596417_g244835,NRG,G2 Esports,145,13,185.84,207.84,197.04,209.18,68.76,75.76,74.06,77.04,0.8,-0.6,0.8,-0.2,0.3,0.287,0.344,0.327,153,14,211.24,194.52,196.46,204.08,76.36,71.88,71.64,74.84,1.8,-3.8,-0.8,-1.6,0.356,0.188,0.253,0.271,2.667,0.6,0.5,4.0,0.6,0.3,6356.93,6680.776,-1.918,9.611,-8,-1,-25.4,13.32,0.58,5.1,-7.6,3.88,2.42,2.2,-1.0,3.2,1.6,1.4,-0.056,0.099,0.091,0.056,-1.333,0.0,0.2,-323.846,-11.529,0
2026-02-07,Abyss,595654_g244637,Global Esports,Gen.G,80,2,200.68,209.6,203.2,209.6,73.12,72.4,73.86,72.4,3.8,0.5,2.2,0.5,0.294,0.236,0.272,0.236,174,2,206.28,189.1,192.92,189.1,72.6,64.8,69.58,64.8,0.6,-0.5,-1.3,-0.5,0.32,0.22,0.257,0.22,1.0,0.8,0.7,0.667,0.6,0.3,5553.997,5844.178,16.597,10.801,-94,0,-5.6,20.5,10.28,20.5,0.52,7.6,4.28,7.6,3.2,1.0,3.5,1.0,-0.025,0.016,0.015,0.016,0.333,0.2,0.4,-290.181,5.796,1
2026-02-07,Haven,595654_g244638,Global Esports,Gen.G,81,9,200.96,194.16,203.54,194.444,73.76,70.12,74.22,72.711,1.0,-2.0,2.1,-0.556,0.269,0.288,0.282,0.291,175,27,198.8,197.28,194.4,203.4,71.72,70.6,69.84,74.38,1.0,-1.4,-0.8,0.9,0.301,0.329,0.268,0.336,-0.333,0.6,0.7,-0.667,0.8,0.4,5603.997,5807.633,3.923,7.384,-94,-18,2.16,-3.12,9.14,-8.956,2.04,-0.48,4.38,-1.669,0.0,-0.6,2.9,-1.456,-0.032,-0.042,0.014,-0.044,0.333,-0.2,0.3,-203.636,-3.461,1
2026-02-08,Breeze,595656_g244643,Global Esports,Paper Rex,82,4,195.12,203.05,205.38,203.05,71.04,72.15,74.76,72.15,1.4,1.25,2.6,1.25,0.253,0.268,0.293,0.268,216,2,184.4,206.2,186.78,206.2,66.4,72.8,66.6,72.8,-1.8,-0.5,-1.6,-0.5,0.226,0.288,0.256,0.288,0.667,0.6,0.7,0.0,0.2,0.1,5646.242,7440.253,7.316,-24.757,-134,2,10.72,-3.15,18.6,-3.15,4.64,-0.65,8.16,-0.65,3.2,1.75,4.2,1.75,0.026,-0.02,0.038,-0.02,0.667,0.4,0.6,-1794.011,32.073,1
2026-02-08,Abyss,595655_g244640,FULL SENSE,DRX,10,0,188.28,,201.96,,66.8,,73.26,,2.8,,0.5,,0.217,,0.275,,195,10,194.72,206.4,193.06,208.36,70.6,76.92,71.64,76.04,0.4,2.8,0.4,3.2,0.279,0.342,0.277,0.367,3.667,0.6,0.4,2.0,0.6,0.7,5454.782,5692.211,-5.065,-16.655,-185,-10,-6.44,,8.9,,-3.8,,1.62,,2.4,,0.1,,-0.063,,-0.002,,1.667,0.0,-0.3,-237.428,11.59,0
2026-02-08,Corrode,595655_g244639,FULL SENSE,DRX,11,1,184.36,224.2,197.12,224.2,66.52,83.2,72.02,83.2,-0.2,-5.0,0.1,-5.0,0.217,0.471,0.255,0.471,196,7,194.24,180.96,196.72,187.429,72.28,68.04,72.98,70.457,2.0,-1.2,1.2,0.286,0.324,0.21,0.299,0.239,-2.0,0.4,0.4,3.0,0.6,0.7,5490.797,5626.935,-21.777,1.971,-185,-6,-9.88,43.24,0.4,36.771,-5.76,15.16,-0.96,12.743,-2.2,-3.8,-1.1,-5.286,-0.106,0.26,-0.044,0.232,-5.0,-0.2,-0.3,-136.138,-23.748,0
2026-02-08,Corrode,595656_g244642,Global Esports,Paper Rex,83,4,205.32,195.8,205.72,195.8,73.28,70.7,74.32,70.7,2.0,1.5,3.1,1.5,0.249,0.293,0.276,0.293,217,1,191.4,207.0,186.84,207.0,68.76,72.0,66.68,72.0,-2.0,-6.0,-1.9,-6.0,0.257,0.25,0.253,0.25,3.0,0.6,0.8,-2.667,0.2,0.1,5629.711,7450.253,24.599,-28.287,-134,3,13.92,-11.2,18.88,-11.2,4.52,-1.3,7.64,-1.3,4.0,7.5,5.0,7.5,-0.007,0.043,0.022,0.043,5.667,0.4,0.7,-1820.542,52.886,0
2026-02-08,Split,595656_g244644,Paper Rex,Global Esports,218,24,196.2,204.32,191.38,212.98,70.68,72.68,67.64,75.08,-0.4,-1.8,-1.3,-0.2,0.267,0.315,0.246,0.312,84,10,205.08,205.4,205.48,205.8,72.44,76.4,73.82,74.52,0.8,-1.2,2.7,0.7,0.262,0.203,0.284,0.244,-1.667,0.4,0.2,2.667,0.4,0.7,7400.462,5706.242,-7.682,22.826,134,14,-8.88,-1.08,-14.1,7.18,-1.76,-3.72,-6.18,0.56,-1.2,-0.6,-4.0,-0.9,0.004,0.112,-0.038,0.068,-4.333,0.0,-0.5,1694.22,-30.508,1
2026-02-12,Abyss,594767_g244389,Team Liquid,Team Heretics,155,5,203.4,185.12,200.5,185.12,77.8,70.24,75.22,70.24,2.8,-0.6,2.3,-0.6,0.324,0.254,0.294,0.254,166,10,203.0,184.68,204.82,187.42,75.88,67.84,75.0,69.26,5.0,-2.0,4.3,-1.6,0.28,0.277,0.293,0.288,0.0,0.6,0.5,6.667,0.8,0.8,5626.95,6237.307,16.81,-5.0,-11,-5,0.4,0.44,-4.32,-2.3,1.92,2.4,0.22,0.98,-2.2,1.4,-2.0,1.0,0.044,-0.023,0.001,-0.034,-6.667,-0.2,-0.3,-610.357,21.81,1
2026-02-12,Bind,594767_g244390,Team Liquid,Team Heretics,156,17,202.88,199.28,200.68,212.86,77.36,69.84,74.8,75.5,1.0,-0.8,1.5,0.7,0.324,0.346,0.285,0.355,167,17,212.68,203.84,203.92,204.82,78.72,73.2,74.5,73.72,7.0,0.0,4.6,0.3,0.303,0.337,0.289,0.309,1.333,0.4,0.4,8.0,1.0,0.8,5642.278,6227.417,19.505,25.157,-11,0,-9.8,-4.56,-3.24,8.04,-1.36,-3.36,0.3,1.78,-6.0,-0.8,-3.1,0.4,0.021,0.009,-0.004,0.045,-6.667,-0.6,-0.4,-585.139,-5.651,1
2026-02-12,Breeze,595657_g244647,Paper Rex,DRX,219,3,195.04,200.2,189.96,200.2,69.48,70.933,67.3,70.933,-0.6,-2.0,-1.0,-2.0,0.25,0.279,0.242,0.279,197,4,207.88,211.25,201.38,211.25,76.28,75.1,74.88,75.1,3.8,0.25,1.5,0.25,0.348,0.354,0.306,0.354,0.0,0.4,0.3,5.0,0.8,0.7,7401.936,5763.388,-18.73,3.85,22,-1,-12.84,-11.05,-11.42,-11.05,-6.8,-4.167,-7.58,-4.167,-4.4,-2.25,-2.5,-2.25,-0.098,-0.075,-0.064,-0.075,-5.0,-0.4,-0.4,1638.548,-22.58,1
2026-02-12,Corrode,595657_g244646,Paper Rex,DRX,220,2,195.4,204.7,192.52,204.7,70.64,70.8,69.0,70.8,0.8,-1.5,-0.3,-1.5,0.274,0.255,0.266,0.255,198,8,194.28,190.12,197.9,193.025,72.04,72.76,72.84,72.475,1.2,1.2,0.4,0.75,0.33,0.218,0.277,0.248,4.0,0.6,0.4,2.0,0.6,0.6,7421.936,5733.388,-16.662,20.885,22,-6,1.12,14.58,-5.38,11.675,-1.4,-1.96,-3.84,-1.675,-0.4,-2.7,-0.7,-2.25,-0.056,0.037,-0.011,0.007,2.0,-0.0,-0.2,1688.548,-37.547,0
2026-02-12,Haven,595657_g244645,DRX,Paper Rex,199,26,203.64,194.16,198.16,193.72,73.36,71.12,72.2,70.64,1.4,2.2,0.0,1.8,0.317,0.302,0.279,0.297,221,9,198.88,204.44,191.64,198.0,69.92,72.4,68.16,70.356,1.6,2.2,-0.1,1.444,0.293,0.289,0.26,0.24,-1.333,0.6,0.5,3.333,0.8,0.5,5741.823,7393.907,29.349,-8.495,-22,17,4.76,-10.28,6.52,-4.28,3.44,-1.28,4.04,0.284,-0.2,0.0,0.1,0.356,0.024,0.013,0.02,0.057,-4.667,-0.2,0.0,-1652.084,37.844,0
2026-02-13,Pearl,594750_g244336,BBL Esports,Gentle Mates,99,5,212.36,198.8,190.4,198.8,76.92,70.8,66.96,70.8,3.2,-3.6,-1.4,-3.6,0.337,0.296,0.287,0.296,56,2,213.72,164.2,201.54,164.2,76.48,62.7,73.8,62.7,0.2,-2.0,-1.2,-2.0,0.363,0.272,0.325,0.272,2.667,0.8,0.4,1.0,0.2,0.3,5084.473,5259.694,17.851,27.286,43,3,-1.36,34.6,-11.14,34.6,0.44,8.1,-6.84,8.1,3.0,-1.6,-0.2,-1.6,-0.026,0.024,-0.038,0.024,1.667,0.6,0.1,-175.221,-9.435,1
2026-02-13,Haven,594750_g244334,Gentle Mates,BBL Esports,57,4,208.6,173.25,205.4,173.25,76.4,65.15,75.14,65.15,-0.8,-4.0,-1.1,-4.0,0.366,0.222,0.335,0.222,100,12,210.2,201.56,193.84,208.06,76.76,73.04,68.38,75.4,4.2,2.4,-0.1,3.2,0.336,0.294,0.293,0.322,0.0,0.2,0.3,4.0,0.8,0.5,5277.781,5081.551,19.873,23.929,-43,-8,-1.6,-28.31,11.56,-34.81,-0.36,-7.89,6.76,-10.25,-5.0,-6.4,-1.0,-7.2,0.031,-0.072,0.042,-0.1,-4.0,-0.6,-0.2,196.231,-4.056,1
